STATE_NAME,CENSUS_REGION,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
Missouri,Midwest,MO,29061,758485,Daviess,1458784899,15035295,563.24,5.805,39.962839,-93.970053
Missouri,Midwest,MO,29063,758486,DeKalb,1091310124,11562599,421.357,4.464,39.894665,-94.40719
Missouri,Midwest,MO,29065,758487,Dent,1949642871,4519379,752.761,1.745,37.603075,-91.489716
Missouri,Midwest,MO,29067,758488,Douglas,2107296277,2498264,813.632,0.965,36.946517,-92.515892
Missouri,Midwest,MO,29069,758489,Dunklin,1401369313,15831425,541.072,6.113,36.153025,-90.062254
Missouri,Midwest,MO,29071,758490,Franklin,2389734330,20729076,922.682,8.004,38.408313,-91.07341
Missouri,Midwest,MO,29073,758491,Gasconade,1344214926,18009303,519.004,6.953,38.441183,-91.50578
Missouri,Midwest,MO,29075,758492,Gentry,1272776765,762384,491.422,0.294,40.208127,-94.405321
Missouri,Midwest,MO,29077,758493,Greene,1749070457,6630681,675.32,2.56,37.258196,-93.340641
Missouri,Midwest,MO,29079,758494,Grundy,1127383765,7118003,435.285,2.748,40.112541,-93.565054
Missouri,Midwest,MO,29081,758495,Harrison,1871276585,10103771,722.504,3.901,40.34562,-93.992582
Missouri,Midwest,MO,29083,758496,Henry,1805075830,91636440,696.944,35.381,38.386491,-93.792628
Missouri,Midwest,MO,29085,758497,Hickory,1033685852,32677677,399.108,12.617,37.9367,-93.322834
Missouri,Midwest,MO,29087,758498,Holt,1198369599,19839056,462.693,7.66,40.095724,-95.219072
Missouri,Midwest,MO,29089,758499,Howard,1201192677,19893000,463.783,7.681,39.143365,-92.695926
Missouri,Midwest,MO,29091,758500,Howell,2401562527,2913502,927.249,1.125,36.774369,-91.887368
Missouri,Midwest,MO,29093,758501,Iron,1425176120,4664163,550.264,1.801,37.625971,-90.699587
Missouri,Midwest,MO,29095,758502,Jackson,1565419686,30651785,604.412,11.835,39.005441,-94.343326
Missouri,Midwest,MO,29097,758503,Jasper,1653653990,7233655,638.479,2.793,37.205197,-94.337259
Missouri,Midwest,MO,29099,758504,Jefferson,1700722377,19766573,656.653,7.632,38.257599,-90.543542
Missouri,Midwest,MO,29101,758505,Johnson,2147833526,10122990,829.283,3.909,38.741528,-93.811863
Missouri,Midwest,MO,29103,758506,Knox,1305376323,7306998,504.009,2.821,40.136776,-92.146809
Missouri,Midwest,MO,29105,758507,Laclede,1980626600,8516559,764.724,3.288,37.659688,-92.59484
Missouri,Midwest,MO,29107,758508,Lafayette,1627640424,27215047,628.436,10.508,39.068705,-93.802639
Missouri,Midwest,MO,29109,758509,Lawrence,1584390792,4249322,611.737,1.641,37.10659,-93.830551
Missouri,Midwest,MO,29111,758510,Lewis,1308052643,14901556,505.042,5.754,40.084559,-91.728803
Missouri,Midwest,MO,29113,758511,Lincoln,1622776817,36014744,626.558,13.905,39.062255,-90.962916
Missouri,Midwest,MO,29115,758512,Linn,1594303607,15053677,615.564,5.812,39.86444,-93.108019
Missouri,Midwest,MO,29117,758513,Livingston,1378706407,16156741,532.322,6.238,39.778587,-93.548201
Missouri,Midwest,MO,29119,758518,McDonald,1397247232,520251,539.48,0.201,36.630218,-94.343956
Missouri,Midwest,MO,29121,758514,Macon,2075117963,28912855,801.208,11.163,39.829795,-92.56434
Missouri,Midwest,MO,29123,758515,Madison,1280463448,8312929,494.39,3.21,37.473235,-90.345453
Missouri,Midwest,MO,29125,758516,Maries,1364869331,7636524,526.979,2.948,38.162615,-91.923601
Missouri,Midwest,MO,29127,758517,Marion,1131627603,19114159,436.924,7.38,39.807538,-91.635379
Missouri,Midwest,MO,29129,758519,Mercer,1175427690,3302140,453.835,1.275,40.421413,-93.567631
Missouri,Midwest,MO,29131,758520,Miller,1534813198,19159078,592.595,7.397,38.21668,-92.429876
Missouri,Midwest,MO,29133,758521,Mississippi,1065995418,44494550,411.583,17.179,36.826264,-89.295929
Missouri,Midwest,MO,29135,758522,Moniteau,1074911087,9960340,415.026,3.846,38.633037,-92.583642
Missouri,Midwest,MO,29137,758523,Monroe,1677414495,58300701,647.653,22.51,39.49827,-92.006458
Missouri,Midwest,MO,29139,758524,Montgomery,1385765154,14100634,535.047,5.444,38.935162,-91.465437
Missouri,Midwest,MO,29141,758525,Morgan,1547854713,42426944,597.63,16.381,38.420807,-92.874835
Missouri,Midwest,MO,29143,758526,New Madrid,1747828467,56291580,674.84,21.734,36.594261,-89.655948
Missouri,Midwest,MO,29145,758527,Newton,1618104265,4717280,624.754,1.821,36.908364,-94.335021
Missouri,Midwest,MO,29147,758528,Nodaway,2271326366,2361587,876.964,0.912,40.361136,-94.883146
Missouri,Midwest,MO,29149,758529,Oregon,2045561468,4528617,789.796,1.749,36.68531,-91.401827
Missouri,Midwest,MO,29151,758530,Osage,1571017618,17751386,606.573,6.854,38.464253,-91.859504
Missouri,Midwest,MO,29153,758531,Ozark,1929467530,26574821,744.972,10.261,36.64959,-92.458549
Missouri,Midwest,MO,29155,758532,Pemiscot,1275622077,54164372,492.52,20.913,36.209916,-89.785942
Missouri,Midwest,MO,29157,758533,Perry,1228575339,25393623,474.356,9.805,37.71113,-89.802125
Missouri,Midwest,MO,29159,758534,Pettis,1766949557,10504062,682.223,4.056,38.727367,-93.285207
Missouri,Midwest,MO,29161,758535,Phelps,1739898840,6587846,671.779,2.544,37.866326,-91.790349
Missouri,Midwest,MO,29163,758536,Pike,1736428702,36976465,670.439,14.277,39.339959,-91.171607
Missouri,Midwest,MO,29165,758537,Platte,1088287297,17131591,420.19,6.615,39.378696,-94.761472
Missouri,Midwest,MO,29167,758538,Polk,1646005913,17838295,635.526,6.887,37.616761,-93.400817
Missouri,Midwest,MO,29169,758539,Pulaski,1416982902,11343747,547.1,4.38,37.824835,-92.207022
Missouri,Midwest,MO,29171,758540,Putnam,1339843833,5943338,517.317,2.295,40.478606,-93.014531
Missouri,Midwest,MO,29173,758541,Ralls,1216727206,36396577,469.781,14.053,39.553455,-91.524787
Missouri,Midwest,MO,29175,758542,Randolph,1250217868,13254156,482.712,5.117,39.439249,-92.492959
Missouri,Midwest,MO,29177,758543,Ray,1473200373,13287170,568.806,5.13,39.308401,-93.995746
Missouri,Midwest,MO,29179,758544,Reynolds,2093947113,15372846,808.478,5.935,37.360857,-90.969516
Missouri,Midwest,MO,29181,758545,Ripley,1630498239,5443028,629.539,2.102,36.648902,-90.86706
Missouri,Midwest,MO,29183,758546,St. Charles,1451532181,83313989,560.44,32.168,38.781102,-90.674915
Missouri,Midwest,MO,29185,758547,St. Clair,1735273535,83056120,669.993,32.068,38.039069,-93.773076
Missouri,Midwest,MO,29186,765806,Ste. Genevieve,1292800228,19739927,499.153,7.622,37.885845,-90.161531
Missouri,Midwest,MO,29187,758548,St. Francois,1170281586,7316532,451.848,2.825,37.810707,-90.473868
Missouri,Midwest,MO,29189,758549,St. Louis,1315118510,39389334,507.77,15.208,38.640702,-90.445954
Missouri,Midwest,MO,29195,758550,Saline,1956756360,29548018,755.508,11.409,39.13584,-93.204164
Missouri,Midwest,MO,29197,758551,Schuyler,795916381,2216074,307.305,0.856,40.469361,-92.519016
Missouri,Midwest,MO,29199,758552,Scotland,1130968214,6797961,436.669,2.625,40.447686,-92.142824
Missouri,Midwest,MO,29201,758553,Scott,1087765670,15199719,419.989,5.869,37.047793,-89.568098
Missouri,Midwest,MO,29203,758554,Shannon,2599881259,464011,1003.82,0.179,37.152498,-91.391328
Missouri,Midwest,MO,29205,758555,Shelby,1297230435,3764589,500.863,1.454,39.797531,-92.088719
Missouri,Midwest,MO,29207,758556,Stoddard,2132128267,15028338,823.219,5.802,36.851557,-89.947481
Missouri,Midwest,MO,29209,758557,Stone,1201840871,121066312,464.033,46.744,36.751004,-93.473701
Missouri,Midwest,MO,29211,758558,Sullivan,1678264387,9123193,647.982,3.522,40.209587,-93.109783
Missouri,Midwest,MO,29213,758559,Taney,1638012166,49727386,632.44,19.2,36.649827,-93.042819
Missouri,Midwest,MO,29215,758560,Texas,3049104602,5071087,1177.266,1.958,37.314257,-91.964478
Missouri,Midwest,MO,29217,758561,Vernon,2140347565,27016478,826.393,10.431,37.850196,-94.341597
Missouri,Midwest,MO,29219,758562,Warren,1110070701,23748229,428.601,9.169,38.761902,-91.159306
Missouri,Midwest,MO,29221,758563,Washington,1968056337,6778977,759.871,2.617,37.942611,-90.897018
Missouri,Midwest,MO,29223,758564,Wayne,1966257835,38558996,759.176,14.888,37.112319,-90.452378
Missouri,Midwest,MO,29225,758565,Webster,1534730106,3110558,592.563,1.201,37.280804,-92.87608
Missouri,Midwest,MO,29227,758566,Worth,690523681,535323,266.613,0.207,40.480192,-94.418748
Missouri,Midwest,MO,29229,758567,Wright,1765779833,3533318,681.771,1.364,37.267636,-92.48001
Missouri,Midwest,MO,29510,767557,St. Louis city,160458092,10670045,61.953,4.12,38.635699,-90.244582
Montana,West,MT,30001,1719627,Beaverhead,14352734915,78329894,5541.622,30.243,45.133863,-112.892869
Montana,West,MT,30003,1716521,Big Horn,12938087917,49621376,4995.424,19.159,45.407869,-107.518163
Montana,West,MT,30005,1722470,Blaine,10949306456,29085603,4227.551,11.23,48.428282,-108.967648
Montana,West,MT,30007,1719625,Broadwater,3088596432,119695385,1192.514,46.215,46.329851,-111.497869
Montana,West,MT,30009,1720111,Carbon,5306317454,34640336,2048.781,13.375,45.224475,-109.028551
Montana,West,MT,30011,1688746,Carter,8652525784,19496162,3340.759,7.528,45.516825,-104.515324
Montana,West,MT,30013,1719622,Cascade,6988418163,34238464,2698.243,13.22,47.316443,-111.350571
Montana,West,MT,30015,1719619,Chouteau,10288938873,62759713,3972.582,24.232,47.886837,-110.436189
Montana,West,MT,30017,1720109,Custer,9798657137,25524587,3783.283,9.855,46.261481,-105.550508
Montana,West,MT,30019,1637566,Daniels,3693596786,1021697,1426.106,0.394,48.794429,-105.541739
Montana,West,MT,30021,1715632,Dawson,6143078559,29294560,2371.856,11.311,47.272425,-104.901027
Montana,West,MT,30023,1719617,Deer Lodge,1907586643,12104737,736.523,4.674,46.094962,-113.140153
Montana,West,MT,30025,1688745,Fallon,4197660600,5915327,1620.726,2.284,46.318184,-104.405718
Montana,West,MT,30027,1719614,Fergus,11240477275,27482961,4339.973,10.611,47.223641,-109.223705
Montana,West,MT,30029,1719611,Flathead,13177015834,437091133,5087.674,168.762,48.314581,-114.054523
Montana,West,MT,30031,1720053,Gallatin,6740987039,76055984,2602.71,29.365,45.518054,-111.163921
Montana,West,MT,30033,1716058,Garfield,12109058727,445812170,4675.334,172.129,47.280033,-106.986706
Montana,West,MT,30035,1719607,Glacier,7759438051,106156827,2995.936,40.987,48.705671,-112.990502
Montana,West,MT,30037,1723078,Golden Valley,3044120557,2588284,1175.342,0.999,46.380624,-109.174586
Montana,West,MT,30039,1719605,Granite,4473959720,14613525,1727.406,5.642,46.394979,-113.425548
Montana,West,MT,30041,1720048,Hill,7508300106,44187559,2898.971,17.061,48.631959,-110.106321
Montana,West,MT,30043,1720045,Jefferson,4290259006,6477048,1656.478,2.501,46.124319,-112.058853
Montana,West,MT,30045,1719602,Judith Basin,4842833735,2066731,1869.829,0.798,47.032558,-110.30532
Montana,West,MT,30047,1796943,Lake,3859533718,423572361,1490.174,163.542,47.642901,-114.083687
Montana,West,MT,30049,793926,Lewis and Clark,8958321852,100704201,3458.828,38.882,47.122034,-112.382924
Montana,West,MT,30051,1720036,Liberty,3703817441,44369029,1430.052,17.131,48.559654,-111.036924
Montana,West,MT,30053,1720038,Lincoln,9356989214,161121594,3612.754,62.209,48.556765,-115.47583
Montana,West,MT,30055,1716270,McCone,6845672155,102696996,2643.129,39.652,47.629628,-105.757222
Montana,West,MT,30057,1720033,Madison,9291199655,39636049,3587.352,15.304,45.325321,-111.913739
Montana,West,MT,30059,1719600,Meagher,6195011288,7377403,2391.907,2.848,46.585698,-110.921748
Montana,West,MT,30061,1720030,Mineral,3158371035,9898604,1219.454,3.822,47.155213,-115.064547
Montana,West,MT,30063,1719596,Missoula,6716922381,64484091,2593.418,24.897,47.027263,-113.892681
Montana,West,MT,30065,1719593,Musselshell,4838499961,7127207,1868.155,2.752,46.505281,-108.439763
Montana,West,MT,30067,1720027,Park,7260110064,27012551,2803.144,10.43,45.421905,-110.532798
Montana,West,MT,30069,1719590,Petroleum,4286089647,49036136,1654.869,18.933,47.141917,-108.226575
Montana,West,MT,30071,1720023,Phillips,13312764469,186079786,5140.087,71.846,48.250155,-107.928833
Montana,West,MT,30073,1719587,Pondera,4203183057,43967880,1622.858,16.976,48.230312,-112.219928
Montana,West,MT,30075,1719584,Powder River,8540010227,1566744,3297.317,0.605,45.408926,-105.555344
Montana,West,MT,30077,1720021,Powell,6025510819,16197524,2326.463,6.254,46.844225,-112.9311
Montana,West,MT,30079,1715847,Prairie,4498049357,15097151,1736.707,5.829,46.812398,-105.503938
Montana,West,MT,30081,1719582,Ravalli,6192241995,24239603,2390.838,9.359,46.079298,-114.119065
Montana,West,MT,30083,1715338,Richland,5398087008,49452995,2084.213,19.094,47.785513,-104.563387
Montana,West,MT,30085,1669428,Roosevelt,6099106509,37876345,2354.878,14.624,48.282747,-104.99517
Montana,West,MT,30087,1716795,Rosebud,12976680571,43006850,5010.325,16.605,46.162058,-106.702539
Montana,West,MT,30089,1719578,Sanders,7149778083,76370641,2760.545,29.487,47.7565,-115.180295
Montana,West,MT,30091,1677577,Sheridan,4343632014,75154804,1677.086,29.017,48.705523,-104.533913
Montana,West,MT,30093,1719575,Silver Bow,1860834266,1488376,718.472,0.575,45.895959,-112.660222
Montana,West,MT,30095,1719572,Stillwater,4649902998,23917997,1795.338,9.235,45.658928,-109.382156
Montana,West,MT,30097,1719569,Sweet Grass,4804811323,17686396,1855.148,6.829,45.81306,-109.941312
Montana,West,MT,30099,1720018,Teton,5885482126,52207339,2272.397,20.157,47.819035,-112.281725
Montana,West,MT,30101,1719566,Toole,4961660617,77990300,1915.708,30.112,48.645052,-111.733493
Montana,West,MT,30103,1719563,Treasure,2531427978,17161226,977.39,6.626,46.209558,-107.280369
Montana,West,MT,30105,1678923,Valley,12758108443,352041231,4925.933,135.924,48.34985,-106.670424
Montana,West,MT,30107,1719560,Wheatland,3686044431,13071155,1423.19,5.047,46.497047,-109.857147
Montana,West,MT,30109,1696629,Wibaux,2303145425,1763472,889.249,0.681,46.962966,-104.274518
Montana,West,MT,30111,1719558,Yellowstone,6820208444,40767273,2633.297,15.74,45.936987,-108.276656
Nebraska,Midwest,NE,31001,835823,Adams,1458868934,2481405,563.272,0.958,40.520632,-98.500044
Nebraska,Midwest,NE,31003,835824,Antelope,2220183929,3558463,857.218,1.374,42.183225,-98.058037
Nebraska,Midwest,NE,31005,835825,Arthur,1852760339,7644719,715.355,2.952,41.571944,-101.695898
Nebraska,Midwest,NE,31007,835826,Banner,1932676863,397069,746.211,0.153,41.53975,-103.726263
Nebraska,Midwest,NE,31009,835827,Blaine,1840655040,9443900,710.681,3.646,41.92523,-99.990771
Nebraska,Midwest,NE,31011,835828,Boone,1778163914,1718583,686.553,0.664,41.703934,-98.070476
Nebraska,Midwest,NE,31013,835991,Box Butte,2785005828,6588657,1075.297,2.544,42.21038,-103.081779
Nebraska,Midwest,NE,31015,835829,Boyd,1398426308,11890320,539.935,4.591,42.894448,-98.773022
Nebraska,Midwest,NE,31017,835830,Brown,3163293918,9814399,1221.355,3.789,42.359562,-99.92392
Nebraska,Midwest,NE,31019,835831,Buffalo,2507399038,18873226,968.112,7.287,40.855226,-99.074983
Nebraska,Midwest,NE,31021,835832,Burt,1273201487,14186013,491.586,5.477,41.854179,-96.337746
Nebraska,Midwest,NE,31023,835833,Butler,1514884741,15309178,584.9,5.911,41.226072,-97.132039
Nebraska,Midwest,NE,31025,835834,Cass,1443778617,21873126,557.446,8.445,40.909878,-96.140609
Nebraska,Midwest,NE,31027,835835,Cedar,1917398595,14335219,740.312,5.535,42.604511,-97.256824
Nebraska,Midwest,NE,31029,835836,Chase,2316533643,7978174,894.419,3.08,40.53039,-101.694192
Nebraska,Midwest,NE,31031,835837,Cherry,15437761392,126677192,5960.553,48.91,42.571323,-101.047653
Nebraska,Midwest,NE,31033,835838,Cheyenne,3098368270,292549,1196.287,0.113,41.214236,-103.011929
Nebraska,Midwest,NE,31035,835839,Clay,1482222913,3234827,572.289,1.249,40.523669,-98.05105
Nebraska,Midwest,NE,31037,835840,Colfax,1066165051,12606739,411.649,4.867,41.57496,-97.088945
Nebraska,Midwest,NE,31039,835841,Cuming,1477895771,10447356,570.619,4.034,41.915865,-96.788517
Nebraska,Midwest,NE,31041,835842,Custer,6670699345,932956,2575.572,0.36,41.393893,-99.726866
Nebraska,Midwest,NE,31043,835843,Dakota,684416193,8199780,264.255,3.166,42.391645,-96.561356
Nebraska,Midwest,NE,31045,835844,Dawes,3616823957,11921995,1396.464,4.603,42.711214,-103.134872
Nebraska,Midwest,NE,31047,835845,Dawson,2623947376,16371626,1013.112,6.321,40.867378,-99.815154
Nebraska,Midwest,NE,31049,835846,Deuel,1139208946,2230956,439.851,0.861,41.111903,-102.332609
Nebraska,Midwest,NE,31051,835847,Dixon,1233434236,17271570,476.232,6.669,42.48528,-96.855862
Nebraska,Midwest,NE,31053,835848,Dodge,1369351963,37010156,528.71,14.29,41.577008,-96.645853
Nebraska,Midwest,NE,31055,835849,Douglas,850686048,28218306,328.452,10.895,41.297091,-96.154066
Nebraska,Midwest,NE,31057,835850,Dundy,2381954929,3046330,919.678,1.176,40.180165,-101.681133
Nebraska,Midwest,NE,31059,835851,Fillmore,1490202773,2989990,575.371,1.154,40.52504,-97.596705
Nebraska,Midwest,NE,31061,835852,Franklin,1491355855,487899,575.816,0.188,40.183203,-98.96208
Nebraska,Midwest,NE,31063,835853,Frontier,2524180598,14212836,974.592,5.488,40.530947,-100.406683
Nebraska,Midwest,NE,31065,835854,Furnas,1862542526,3915843,719.132,1.512,40.191865,-99.909663
Nebraska,Midwest,NE,31067,835855,Gage,2205274175,22014428,851.461,8.5,40.255234,-96.683453
Nebraska,Midwest,NE,31069,835856,Garden,4414048098,68874632,1704.274,26.593,41.633364,-102.302985
Nebraska,Midwest,NE,31071,835857,Garfield,1475757790,4125559,569.793,1.593,41.906868,-98.951231
Nebraska,Midwest,NE,31073,835858,Gosper,1186616255,11831826,458.155,4.568,40.509095,-99.823206
Nebraska,Midwest,NE,31075,835859,Grant,2010407808,18130867,776.223,7,41.913957,-101.755965
Nebraska,Midwest,NE,31077,835860,Greeley,1475804012,2188873,569.811,0.845,41.567571,-98.530565
Nebraska,Midwest,NE,31079,835861,Hall,1414818027,15229247,546.264,5.88,40.866027,-98.502664
Nebraska,Midwest,NE,31081,835862,Hamilton,1403528325,7341067,541.905,2.834,40.872817,-98.022329
Nebraska,Midwest,NE,31083,835863,Harlan,1433471181,53339811,553.466,20.595,40.178766,-99.403418
Nebraska,Midwest,NE,31085,835864,Hayes,1846821467,570786,713.062,0.22,40.537234,-101.047963
Nebraska,Midwest,NE,31087,835865,Hitchcock,1838742676,22103380,709.943,8.534,40.176896,-101.044217
Nebraska,Midwest,NE,31089,835866,Holt,6248082955,13201507,2412.398,5.097,42.459287,-98.784766
Nebraska,Midwest,NE,31091,835867,Hooker,1867683339,882994,721.117,0.341,41.9187,-101.11681
Nebraska,Midwest,NE,31093,835868,Howard,1474578439,16199404,569.338,6.255,41.216851,-98.513342
Nebraska,Midwest,NE,31095,835869,Jefferson,1476728593,14239883,570.168,5.498,40.175736,-97.143103
Nebraska,Midwest,NE,31097,835870,Johnson,973968281,1766531,376.051,0.682,40.39501,-96.265367
Nebraska,Midwest,NE,31099,835871,Kearney,1337063628,274634,516.243,0.106,40.50912,-98.947602
Nebraska,Midwest,NE,31101,835872,Keith,2749565172,124671559,1061.613,48.136,41.194245,-101.644449
Nebraska,Midwest,NE,31103,835873,Keya Paha,2002258281,2192458,773.076,0.847,42.87548,-99.718351
Nebraska,Midwest,NE,31105,835874,Kimball,2465269180,1448446,951.846,0.559,41.199274,-103.703153
Nebraska,Midwest,NE,31107,835875,Knox,2870614300,81251136,1108.35,31.371,42.634404,-97.891349
Nebraska,Midwest,NE,31109,835876,Lancaster,2169236044,22881323,837.547,8.835,40.783547,-96.688658
Nebraska,Midwest,NE,31111,835877,Lincoln,6640907439,28630232,2564.069,11.054,41.050322,-100.744481
Nebraska,Midwest,NE,31113,835878,Logan,1477984375,1203586,570.653,0.465,41.542155,-100.443665
Nebraska,Midwest,NE,31115,835879,Loup,1471708212,7275368,568.23,2.809,41.897665,-99.509776
Nebraska,Midwest,NE,31117,835881,McPherson,2224742796,2680669,858.978,1.035,41.648414,-101.120851
Nebraska,Midwest,NE,31119,835880,Madison,1483396506,7013730,572.743,2.708,41.909929,-97.606856
Nebraska,Midwest,NE,31121,835882,Merrick,1258350281,28301118,485.852,10.927,41.169801,-98.031051
Nebraska,Midwest,NE,31123,835883,Morrill,3687727762,15598670,1423.84,6.023,41.732204,-102.990594
Nebraska,Midwest,NE,31125,835884,Nance,1143826437,17085923,441.634,6.597,41.402385,-97.991408
Nebraska,Midwest,NE,31127,835885,Nemaha,1055100496,5769943,407.377,2.228,40.385236,-95.853056
Nebraska,Midwest,NE,31129,835886,Nuckolls,1489645230,1718484,575.155,0.664,40.176492,-98.046842
Nebraska,Midwest,NE,31131,835887,Otoe,1594475777,8775373,615.631,3.388,40.637992,-96.131027
Nebraska,Midwest,NE,31133,835888,Pawnee,1116478126,4852361,431.075,1.874,40.13785,-96.245225
Nebraska,Midwest,NE,31135,835889,Perkins,2287828072,2840176,883.335,1.097,40.857646,-101.627468
Nebraska,Midwest,NE,31137,835890,Phelps,1398048577,1646534,539.79,0.636,40.516365,-99.406557
Nebraska,Midwest,NE,31139,835891,Pierce,1484707287,3481943,573.249,1.344,42.271413,-97.610992
Nebraska,Midwest,NE,31141,835892,Platte,1745758246,27319776,674.041,10.548,41.576866,-97.513467
Nebraska,Midwest,NE,31143,835893,Polk,1135302480,5954752,438.343,2.299,41.187925,-97.570663
Nebraska,Midwest,NE,31145,835894,Red Willow,1856983744,2643458,716.985,1.021,40.16942,-100.468576
Nebraska,Midwest,NE,31147,835895,Richardson,1429258664,7077617,551.84,2.733,40.123743,-95.718603
Nebraska,Midwest,NE,31149,835896,Rock,2611499674,8807750,1008.306,3.401,42.394749,-99.420851
Nebraska,Midwest,NE,31151,835897,Saline,1486698722,5934652,574.018,2.291,40.516802,-97.131755
Nebraska,Midwest,NE,31153,835898,Sarpy,618992123,22089659,238.994,8.529,41.115064,-96.109125
Nebraska,Midwest,NE,31155,835899,Saunders,1943096671,24827647,750.234,9.586,41.223152,-96.640923
Nebraska,Midwest,NE,31157,835900,Scotts Bluff,1915039249,15437668,739.401,5.961,41.850331,-103.701549
Nebraska,Midwest,NE,31159,835901,Seward,1479990733,11547522,571.428,4.459,40.871944,-97.140383
Nebraska,Midwest,NE,31161,835902,Sheridan,6321831662,74941797,2440.873,28.935,42.512289,-102.36828
Nebraska,Midwest,NE,31163,835903,Sherman,1465488698,15062175,565.828,5.816,41.218743,-98.972849
Nebraska,Midwest,NE,31165,835904,Sioux,5352525388,1872668,2066.622,0.723,42.470612,-103.732111
Nebraska,Midwest,NE,31167,835905,Stanton,1108381580,7908731,427.949,3.054,41.905045,-97.177109
Nebraska,Midwest,NE,31169,835906,Thayer,1486153343,3025340,573.807,1.168,40.173845,-97.596263
Nebraska,Midwest,NE,31171,835907,Thomas,1846268734,2028358,712.848,0.783,41.84862,-100.506911
Nebraska,Midwest,NE,31173,835908,Thurston,1019377268,6458648,393.584,2.494,42.154061,-96.533943
Nebraska,Midwest,NE,31175,835909,Valley,1471237308,6242699,568.048,2.41,41.564094,-98.983484
Nebraska,Midwest,NE,31177,835910,Washington,1009986011,8387689,389.958,3.239,41.533973,-96.224577
Nebraska,Midwest,NE,31179,835911,Wayne,1147143924,1087699,442.915,0.42,42.210746,-97.126243
Nebraska,Midwest,NE,31181,835912,Webster,1489018031,337241,574.913,0.13,40.180646,-98.49859
Nebraska,Midwest,NE,31183,835913,Wheeler,1489739895,1059454,575.192,0.409,41.922578,-98.520851
Nebraska,Midwest,NE,31185,835914,York,1482793512,8595603,572.51,3.319,40.873056,-97.596742
Nevada,West,NV,32001,858638,Churchill,12770262136,242405724,4930.626,93.593,39.53771,-118.264165
Nevada,West,NV,32003,863600,Clark,20437567383,440056829,7890.989,169.907,36.214236,-115.013819
Nevada,West,NV,32005,858643,Douglas,1838162322,72317554,709.718,27.922,38.905129,-119.609019
Nevada,West,NV,32007,857664,Elko,44469614941,85753204,17169.815,33.109,41.141133,-115.351424
Nevada,West,NV,32009,858641,Esmeralda,9277052518,18552011,3581.89,7.163,37.778966,-117.632382
Nevada,West,NV,32011,858640,Eureka,10814963913,11082875,4175.681,4.279,39.977788,-116.272208
Nevada,West,NV,32013,863310,Humboldt,24969524983,44196981,9640.788,17.065,41.407914,-118.127591
Nevada,West,NV,32015,863368,Lander,14219262937,76103231,5490.088,29.384,39.90021,-117.04724
Nevada,West,NV,32017,863992,Lincoln,27539854039,9802724,10633.198,3.785,37.634605,-114.863037
Nevada,West,NV,32019,858645,Lyon,5182918074,59602521,2001.136,23.013,39.022213,-119.197425
Nevada,West,NV,32021,858644,Mineral,9719801599,155746673,3752.837,60.134,38.516647,-118.416279
Nevada,West,NV,32023,863599,Nye,47091007513,43208096,18181.94,16.683,37.965864,-116.459011
Nevada,West,NV,32027,858646,Pershing,15634726638,79934451,6036.602,30.863,40.439639,-118.409477
Nevada,West,NV,32029,858642,Storey,680960564,1872357,262.92,0.723,39.438385,-119.524646
Nevada,West,NV,32031,858608,Washoe,16323053687,621192762,6302.367,239.844,40.734015,-119.662272
Nevada,West,NV,32033,858615,White Pine,22987744018,54678877,8875.618,21.112,39.418234,-114.900605
Nevada,West,NV,32510,863219,Carson City,374670747,32587486,144.661,12.582,39.153338,-119.743686
New Hampshire,Northeast,NH,33001,873174,Belknap,1036582289,177039345,400.227,68.355,43.519109,-71.425366
New Hampshire,Northeast,NH,33003,873175,Carroll,2411458935,158933434,931.07,61.365,43.867567,-71.201665
New Hampshire,Northeast,NH,33005,873176,Cheshire,1830366195,57990900,706.708,22.39,42.925455,-72.248217
New Hampshire,Northeast,NH,33007,873177,Coos,4648216798,90773891,1794.687,35.048,44.652419,-71.289383
New Hampshire,Northeast,NH,33009,873178,Grafton,4425927250,105375485,1708.86,40.686,43.926498,-71.842337
New Hampshire,Northeast,NH,33011,873179,Hillsborough,2269220238,41604845,876.151,16.064,42.911643,-71.723101
New Hampshire,Northeast,NH,33013,873180,Merrimack,2419397070,57788894,934.134,22.312,43.299485,-71.68013
New Hampshire,Northeast,NH,33015,873181,Rockingham,1799805940,259517418,694.909,100.2,42.988583,-71.098988
New Hampshire,Northeast,NH,33017,873182,Strafford,955401980,39157548,368.883,15.119,43.293172,-71.035889
New Hampshire,Northeast,NH,33019,873183,Sullivan,1391587566,38070546,537.295,14.699,43.361188,-72.222084
New Jersey,Northeast,NJ,34001,882270,Atlantic,1439268066,300756302,555.705,116.123,39.469354,-74.633758
New Jersey,Northeast,NJ,34003,882271,Bergen,603481983,35394932,233.006,13.666,40.959648,-74.07486
New Jersey,Northeast,NJ,34005,882272,Burlington,2068300085,55071685,798.575,21.263,39.875786,-74.663006
New Jersey,Northeast,NJ,34007,882273,Camden,573074113,15610653,221.265,6.027,39.802352,-74.961251
New Jersey,Northeast,NJ,34009,882274,Cape May,651209912,955666225,251.434,368.985,39.086142,-74.847716
New Jersey,Northeast,NJ,34011,882275,Cumberland,1252937982,502092013,483.762,193.859,39.328387,-75.121644
